sentimen,tweet,_exclaim,_question,_upper_rt,tweet_pp
positif,"Di kepemimpinan Presiden Jokowi, Indonesia maju saat perekonomian dunia tidak menentu.",0,0,0.046511627906976744,kepemimpinan presiden indonesia maju perekonomian dunia tidak menentu
netral,berita itu  http://betul.tpÂ  berita lama. didesaku ada beberapa pemilik sawah yg ngga cocok harga. sawah2 itupun jg dilewatin bangun jlnnya. termsk sawah kakakku. stlh ada titik temu ya disambung jln tolnya. sdhlah. demi Allah aku bicara jujur.ngga ada hubnya dng capres.,0,0,0.007352941176470588,berita berita didesain pemilik sawah cocok harga sawah itupun dilewati bangun jalannya sawah kakakku stlh titik temu ya disambut jln tololnya allah bicara jujurngga hubungannya dng capres
netral,"Maaf mas saya gk pake yg subsidi,saya pake yg12kgðŸ˜‚soal harga udah tertera di nomor reg.nya dan wajib di tempel kan di dinding toko biar masyarakat tau,mangkanya saya tanya ke abg saya knp harganya brubah,katanya di ubah pk jokowi,subsidinya di alihkan",0,0,0.007874015748031496,maaf mas pakai subsidisaya pakai ygkgsoal harga tertera nomor gorengnya wajib tempel dinding toko biar masyarakat taumangkanya abg knp harganya brubahkatanya ubah jokowisubsidinya alihkan
netral,"Video dengan sudut pandang berbeda, mau @jokowi atau @prabowo sama saja.   https://youtu.be/qlB7vg4I-ToÂ   Video yg membahas secara real masalah energi, sosial, lingkungan, ekonomi, politik, dan budaya dari batubara.",0,0,0.027777777777777776,video sudut pandang berbeda prabowo video membahas real energi sosial lingkungan politik budaya batubara
negatif,"Aduh bego nya kampret yankayak gini, presidem sebelum Jokowi ya termasuk SBY, aduh kampret otak nya maundi reparasi tetep goublok..ðŸ¤£ðŸ¤£ðŸ¤£..BBM itu sekarang ngikutin harga pasar jd kalo naek ya naek kalo turun ya turun, BBM subsidi nga naek, kampret ilmu cetek aja belagu..ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",0,0,0.061224489795918366,aduh bego nya kampret yankayak gini presiden ya sby aduh kampret otak nya mandi reputasi goublokbbm mengikuti harga pasar kalo ya kalo turun ya turun bbm subsidi nga kampret ilmu cewek belagu
positif,Saya selalu berdoa dalam hati.agar pak @prabowo mjd PRESIDEN RI.saat ini ekonomi buruk pak.sampai2 ponsel sy tutup krn ekonomi masyarakat carut marut..dn ketika menjadi PRESIDEN nanti tolong perbaiki ekonomi masyarakat pak..wslm 02 dihati.,0,0,0.0794979079497908,berdoa hatiagar prabowo masjid presiden beristirahat buruk paksampai ponsel tutup krn masyarakat parutan presiden tolong perbaiki masyarakat pakwslm dihati
netral,Presiden Jokowi - Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi  https://jatim.sindonews.com/read/9583/1/presiden-jokowi-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomi-1555254249?utm_source=dlvr.it&utm_medium=referralÂ â€¦,0,1,0.043668122270742356,presiden raja salman sepakat tingkatkan kerja
negatif,"Media asing yg mana?! Ayo tunjukkan, yg mana?! Jgn cuma berangan-angan lantas menabur Fitnah?!  Aku udah jijik dgn kebohongan dan kesombongan kau @Fahrihamzah !!!  Dibanding @jokowi kau tidak ada apa-apanya!!  Sama-sama makan Gaji dari pembayar pajak, tapi Kau Banyak Tidurnya!!",10,3,0.04316546762589928,media asing ? ayo tunjukkan ? jgn beranganangan lantas mengatur fitnah ? jijik dgn kebohongan kesombongan kau fahrihamzah dibanding kau tidak papanya sasama makan gaji pembayaran pajak kau tidurnya
netral,"Jgn "" anda dpt harga 16rb karena itu toko abang andaðŸ˜‚ðŸ˜‚ðŸ˜‚",0,0,0.0625,jgn harga ribu toko abang
negatif,Kualitas obama sama wowo ya kayak langit sama.comberan lah...obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar..wowo sama lurah ada belum tentu lebih pinter..Jokowi udah jd pejabat berpengalaman makanya bisa jd Presiden...bangun pret,0,0,0.010714285714285714,kualitas wowo ya kayak langit samacomberan lahobama bermasalah karier kalo wowo pecat terus gaji karyawan dibayarwowo lurah belum pinterjokowi pejabat berpengalaman presidenbangun prestasi
netral,"Harga 18rb ,,untuk konsumen atau pemakai pribadi....  Kalau untuk pedagang ,jatuhnya 16rb/tabung",0,0,0.020833333333333332,harga ribu konsumen pemakaian pribadi pedagang jatuhnya tabung
netral,#UASdifitnahKejiDanBrutal tapi @prabowo @sandiuno siap sodaqohkan gaji nyaðŸ˜­ https://twitter.com/BangSjahrir/status/1117430313909493760Â â€¦,0,0,0.07042253521126761,uasdifitnahkejidanbrutal prabowo sandiuno sodaqohkan gaji nya
netral,"#JokowiJelasIslamnya #PilihOrangBaik #CoblosYangBajuPutih #BantenJokowiAmin #Banten01 Pengalaman @KHMarufAmin_ dalam ekonomi sudah malang merintang. Yakni dengan mendirikan koperasi, Baitul Mal wa Tamwil (BMT) sejenis koperasi syariah. @jokowi  pic.twitter.com/0hQUSxmAdI",0,0,0.11439114391143912,jokowijelasislamnya coblosyangbajuputih bantenjokowiamin banten pengalaman khmarufamin malang menantang mendirikan koperasi mal jawa m sejenis koperasi syariah
netral,"Charles Honoris, Jokowi Bangun Indonesia lewat Ekonomi Kreatif:  http://bit.ly/1skexYbÂ ",0,0,0.10227272727272728,charles honorer bangun indonesia kreatif
netral,"Presiden @jokowi dan Raja Salman menggelar pertemuan bilateral di Istana Pribadi Raja (Al-Qasr Al-Khas), Minggu (14/4) sore. Dalam pertemuan yang berlangsung selepas jamuan santap siang itu, keduanya sepakat akan meningkatkan kerja sama di bidang ekonomi. (Foto dan berita: BPMI)  pic.twitter.com/68JRXIbsbz",0,0,0.06840390879478828,presiden raja salman menggelar pertemuan bilateral istana pribadi raja alias khas minggu sore pertemuan selepas jalan santap siang sepakat meningkatkan kerja bidang foto berita pi
netral,tp kenapa  fokus akan hal begitu  unicorn lah dll tidak selama nya dunia digital baik  contoh ecomerce  memamg harga lebih murah tapi memutus mata rantai distribusi sehinga distributor bisa menjual langsung barg sehingga masarakat tdk dpt kebagaian keutungan sbgai pengecer   :/,0,0,0.0,fokus union dll tidak nya dunia digital baik contoh ecomerce harga murah memutus mata rantai distribusi distributor menjual langsung barang masyarakat tdk keuntungan mengecek
netral,Prabowo-Sandi Kembali Tegaskan Tidak Akan Ambil Gaji Bila Terpilih  https://politik.rmol.co/read/2019/04/13/385982/Prabowo-Sandi-Kembali-Tegaskan-Tidak-Akan-Ambil-Gaji-Bila-Terpilih-Â â€¦,0,0,0.11229946524064172,prabowosandi tegaskan tidak ambil gaji terpilih
netral,"Jika Terpilih, Prabowo-Sandiaga Janji Tak Ambil Gaji  https://m.detik.com/news/berita/d-4509616/jika-terpilih-prabowo-sandiaga-janji-tak-ambil-gajiÂ â€¦",0,0,0.05921052631578947,terpilih prabowosandiaga janji ambil gaji
positif,"Kalo mau Listrik Turun, Kalo mau harga terjangkau, Kalo mau pelayanan BPJS baik, Kalo mau Honorer lebih baik  Dll maka #17April2019 Tusuk Prabowo Sandi (TPS).  #ClosingStatement #Debat5Pilpres2019",0,0,0.11734693877551021,kalo listrik turun kalo harga terjangkau kalo pelayanan bpjs baik kalo honorer baik dll april tusuk prabowo sandi tps closingstatement debatpilpres
netral,Penutup debat pamungkas ala prabowo-sandi. Jika diberi mandat nanti seperserpun gaji tidak akan mereka ambil ðŸ˜­  https://www.facebook.com/roy11.97/videos/993285917541989/Â â€¦,0,0,0.022598870056497175,penutup debat pungkas ala prabowosandi mandat seperserpun gaji tidak ambil
negatif,Utang prabowo bwjibun  ..bukan utng ln lho utang pribadinya puluhan triltun jd gaji ngk diambil....busyeettt  jngn2 utang bebas ngk dibayar jemarin2 sdh minta dipailitkan biar ngk bayar  tp pemerintah ngk mau  mk bwrambiai mengumbar janji  https://twitter.com/detikcom/status/1117096276737306625Â â€¦,0,0,0.006666666666666667,utang prabowo bejibun bukan utang lho utang pribadinya puluhan triliun gaji ngk diambilbusyeet jangan utang bebas ngk dibayar sdh dipailitkan biar ngk bayar pemerintah ngk bwrambiai mengumbar janji
negatif,"Jangan berharap banyak terhadap prabowo untuk saling memahami ataupun menghargai sesama koalisi, bahkan surat kesepakatan untuk menjadikan AHY sebagai cawapres diingkari, apalagi terhadap rakyat, tidak ada kawan dalam politik, yang ada kepentingan sesaat, #selamatkanNKRI",0,0,0.02952029520295203,jangan berharap prabowo memahami menghargai koalisi surat kesepakatan menjadikan ahy cawapres diingkari rakyat tidak kawan politik kepentingan selamatkannkri
negatif,Pakai uang pajak atw uang pribadi pak.? Kok anak bini diajak segala.?,0,2,0.028985507246376812,pakai uang pajak uang pribadi ? anak bini diajak ?
netral,"Mas di samping toko saya pangkalan gas punya agen untuk satu kmpung dan kuota di batasin,harga udah tertera di nomor registrasi pangkalanya @18rb /tbg jadi agen itu gk bÃ¬sa mainkn harga lagi apalagi jÃ¼al ke penjual lg krn kuota trbatasðŸ˜‚,",0,0,0.01652892561983471,mas samping toko pangkalan gas agen kampung kuota batasinharga tertera nomor registrasi pangkalan ribu tebing agen bsa harga jalan penjual krn kuota terbatas
positif,"Yang janjinya mau ngehapusin pajak,  malah bikin hutang negara nambah lho mbak,  adanya pajak itu buat negara lho :)",0,0,0.008620689655172414,janjinya ngehapusin pajak bikin hutang negara menambah lho mbak pajak negara lho
netral,Jokowi dan Raja Salman Sepakati Kerja Sama di Bidang Ekonomi  https://www.gardaindonews.com/jokowi-dan-raja-salman-sepakati-kerja-sama-di-bidang-ekonomi/Â â€¦,0,0,0.056962025316455694,raja salman disepakati kerja bidang
positif,"ijin menyampaikan bang, aspirasi teman saya, di desanya penghasilan utama berasal dari lada / merica, semenjak rezim ini berkuasa, harga lada jadi murah, mereka berharap ketika Prabowo sandi berkuasa, bisa mengstabilkan harga.",0,0,0.004424778761061947,ijin bang aspirasi teman desanya penghasilan utama berasal lada merica semenjak rezim berkuasa harga lada murah berharap prabowo sandi berkuasa mengstabilkan harga
negatif,"Masalahnya Pak @Jokowi janji bahwa ekonomi meroket, eh malah nyungsep. Itu MASALAH-nya. Link dibawah untuk ingatkan Pak @Jokowi atas janji Bpk. Apa Pak @Jokowi mau akui gagal penuhi janji?  Cc: @politik_twit @Fahrihamzah @fadlizon https://money.kompas.com/read/2015/08/05/192311826/Jokowi.Mulai.September.Pertumbuhan.Ekonomi.Indonesia.Akan.MeroketÂ â€¦",0,1,0.08238636363636363,janji meroket eh nyungsep link dibawah ingatkan janji bpk akui gagal penuhi janji ? cocok politiktwit fahrihamzah fadlizon
negatif,Ini maksudnya apa ya pak??? Emangnya ngitung pertumbuhan ekonomi gmn menurut Anda pak @jokowi ?,0,4,0.031578947368421054,maksudnya ya ? ? ? memangnya ngitung pertumbuhan gmn ?
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.   HYPERLINK "" https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦""  https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]",0,2,0.10738255033557047,pencapaian berhasil tercapai pertumbuhan era pemerintahan meningkat hyperlink
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Kekompakan bermula dari persatuan, rasa saling menghargai, menghormati dan melengkapi. Dengan begitu pasti bangsa ini dapat berpikir maju kedepan. @jokowi @KHMarufAmin_",0,0,0.06787330316742081,kekompakan persatuan menghargai menghormati melengkapi bangsa berpikir maju kedepan khmarufamin
negatif,@detikcom @jokowi Lahh dr games bisa beli mobil mewah. Beli rumah. Punya pendapatan. Dapet penghargaan. Kasih makan orng di rumah. Lw bilang gak berbobot? Lw balik aja k hidup jaman soeharto. Orbaaaa. Hiduppp cendana! #2019DKIJOIN,1,1,0.06956521739130435,detikcom lahh games beli mobil mewah beli rumah pendapatan penghargaan kasih makan orng rumah lu bilang berbobot ? lu km hidup jaman soeharto orba hidup cendana dkijoin
netral,"Tnya sj pd diri anda jg apa msh sehat jg g anda? Semua harga ga cuma gas lpg aja yg sudah ada H.E.T Kalau anda mau harga 15-16rb.beli di pangkalan atau agen atau di SPBU yg menyediakan LPG Bnyk yg antri mlh. Desa baik"" aja mas,makane kl anda pgn duitnya bnyk,kerja keras masðŸ˜‚",0,1,0.05755395683453238,percaya msh sehat ? harga gas lapang het harga beli pangkalan agen spbu menyediakan lapang bnyk antri mlh desa baik masakan pgn duitnya bnykkerja keras mas
netral,"Tax Ratio 10, xx % dan ada tax amnesty saja para pengusaha dan pelaku ekonomi sdh berat dan teriak apalagi 16, xx %. Apa yg sudah dijalankan pemerintah jokowi dibidang pajak sudah efektif sekali terbukti dengan tembus target penerimaan pajak 100% pada thn 2018 #DebatPilpres2019",0,0,0.017985611510791366,tax operation xxx tax amnesty pengusaha pelaku sdh berat teriak xxx dijalankan pemerintah dibidang pajak efektif terbukti tembus target penerimaan pajak thn debatpilpres
negatif,"Ngapain holdang holding pake Istilah ""world class"" segala tapi duitnya parkir Di luar negeri. Tak Ada pengaruh ekonomi ke ekonomi nasional .",0,0,0.03571428571428571,hilang polling pakai istilah world class duitnya parkir negeri pengaruh nasional
netral,Ayo @KPU_ID @KPU_RI segera usut kalian di gaji oleh rakyat...,0,0,0.18032786885245902,ayo kpu putri usut gaji rakyat
netral,"BENARKAH KONDISI BUMN KITA GOYAH?  Prabowo Subianto mengatakan, Badan Usaha Milik Negara (BUMN) yang menjadi benteng terakhir perekonomian nasional saat ini malah goyah. Benarkah?  Dikutip...  https://www.merdeka.com/uang/disebut-goyah-bumn-cetak-laba-rp-188-triliun-di-2018.htmlÂ â€¦",0,2,0.1443661971830986,kondisi bumn goyah ? prabowo subianto badan usaha milik negara bumn benteng perekonomian nasional goyah ? dikutip
negatif,"Dipikirnya pengembangan esport itu main doang? Aplikasi yg ada di smartphone itu byk yg mulainya dr ""main doang"" terus jd aplikasi2 yg byk manfaatnya. Kata siapa pengangguran digaji? Byk baca, buka wawasan. Jgn mpermalukan gen Z.",0,2,0.026200873362445413,pikirnya pengembangan eksportir main doang ? aplikasi smartphone byk main doang terus aplikasi byk manfaatnya pengangguran digaji ? byk baca buka wawasan jgn mempermalukan gen
positif,"Anda sehat?pangkalan itu harga udah di tentukan mas,anda fkir saya bodoh,justru semenjak jokowi subsidi gas di kurangi di alih kan ke dana pkh tadi,jadi cuma Ä‘i bolak balik aja,gk perlu org pinter klw cuma mbolak balik subsidiðŸ˜‚",0,1,0.012987012987012988,sehat ? pangkalan harga tentukan pikiran bodohjustru semenjak subsidi gas kurangi alih dana tadijadi bolak majalengka org pintar klw mbak subsidi
positif,Apapun yang terjadi @ygofficialblink Harga mati!! Apapun yang terjadi Jokowi&Amin untuk NKRI. @kpopzoneID,2,0,0.10476190476190476,apapun ygofficialblink harga mati apapun jokowiamin nkri kpopzoneid
netral,"pak prabowo dan pak sandi pak jokowi itu sudah melakukan semenjak menjadi walikota gaji beliau di kasihkan ke warga solo yang membutuhkan,  ðŸ˜Š",0,0,0.013888888888888888,prabowo sandi semenjak walikota gaji beliau kasihan warga solo membutuhkan
positif,"Prabowo-Sandi memang pasangan yang harmonis, tahu diri dan mengerti posisinya masing-masing ðŸ‘. Bukan pencintraan, bukan kepura-puraan, mereka saling menghargai satu sama lain ðŸ˜˜. Beda dengan pasangan Goal Getter dan Boneka.  #UASdifitnahKejiDanBrutal https://twitter.com/AkunTofa/status/1117297319966199808Â â€¦",0,0,0.056962025316455694,prabowosandi pasangan harmonis mengerti posisinya masingmasing bukan pencitraan bukan kepurapuraan menghargai beda pasangan global meter boneka uasdifitnahkejidanbrutal
negatif,LOE katrok loe....tekhnologi digital sekarang mampu meraih pendapatan ekonomi yang harus diperhatikan..prabowo saja yg orang kuno....taunya elus elus ekor kuda,0,0,0.018867924528301886,loe kapok loetekhnologi digital meraih pendapatan diperhatikanprabowo orang kunotaunya kali kali ekor kuda
positif,"Yg biasa ngemplang pajak, korupsi maen proyek, mafia impor keknya udh pd meriang takut Prabowo menang.. #TusukPrabowoSandi #UASdifitnahKejiDanBrutal",0,0,0.07432432432432433,ngemplang pajak korupsi main proyek mafia impor keknya udh percaya takut prabowo menang tusukprabowosandi uasdifitnahkejidanbrutal
positif,"Semoga yg Amanah, ikhlas, tegas, ekonomi pro rakyat kecil, peduli petani, nelayan, buruh, pedagang kecil, yg menuju masyarakat yg adil, makmur, sejahtera dan aman. Insyaallah Pak Prabowo Subianto dan Sandi Aga memenangkan pilpres bulan April. Amin x 3 Yra !!!!",4,0,0.04230769230769231,semoga amanah ikhlas tegas pro rakyat peduli petani nelayan buruh pedagang masyarakat adil makmur sejahtera aman insyaallah prabowo subianto sandi aga memenangkan pilpres april amin kali syarat
netral,"16rb kl anda bl di agen langsung,,malah dapet 15rb...  Kl gas 18rb itu dr agen ,ke konsumen .....artinya orang jualan ya pasti cr untung,,itu namane perputaran roda ekonomiðŸ™",0,0,0.011363636363636364,ribu agen langsungmalah ribu gas ribu agen konsumen orang jualan ya untungitu perputaran roda
negatif,"Memilukan, kemiskinanlah yg membuat Hal ini terjadi. Kalau para pendukung jokowi bilang ekonomi meningkat, Hal seperti ini ga Kita temui di tiap acara jokowi",0,0,0.03184713375796178,memilukan kemiskinanlah pendukung bilang meningkat temui acara
positif,"Pak @jokowi kalau bapak jadi boleh tidak saya minta 1 permintaan kecil saja? Tolong hapus kan ""denda"" dari telat bayar (listrik, air, tlp, pajak, bpjs, dll yg kebutuhan inti rakyat), karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami. #terimakasih",0,1,0.0076045627376425855,tidak permintaan ? tolong hapus denda telat bayar listrik air telpon pajak bpjs dll kebutuhan inti rakyat denda jujur walopun nilainya berat terimakasih
positif,"Memiliki pemikiran yang cemerlang untuk kemajuan ekonomi Indonesia melalui konsep ekonomi keumatan, K.H. Maâ€™ruf Amin sangat cocok mendampingi Jokowi maju di pilpres 2019.   #PilihOrangBaik #PilihjelasIslamnya #PilihBajuPutih",0,0,0.06637168141592921,memiliki pemikiran cemerlang kemajuan indonesia konsep kegiatan khas maruf amin sangacok mendampingi maju pilpres
